Taxa1,Taxa2,TIME_DTW_Distance
Haemophilus,[Eubacterium],0.525960470839
Haemophilus,Prevotella,0.432560437856
Haemophilus,Streptococcus,0.473845191523
Haemophilus,Dehalobacterium,0.546868944427
Haemophilus,Bilophila,0.544171041542
Haemophilus,Lachnospira,0.589802934815
Haemophilus,Anaerostipes,0.522998592319
Haemophilus,[Ruminococcus],0.453383154617
Haemophilus,Lachnobacterium,0.496447737659
Haemophilus,Oscillospira,0.550933609353
Haemophilus,Butyricimonas,0.45401438818
Haemophilus,Bacteroides,0.461596967999
Haemophilus,Blautia,0.464503281241
Haemophilus,Phascolarctobacterium,0.45854686867
Haemophilus,Dorea,0.461209267631
Haemophilus,Coprococcus,0.606212318207
Haemophilus,Butyrivibrio,0.551690275266
Haemophilus,Clostridium,0.765282254685
Haemophilus,Ruminococcus,0.720617885052
Haemophilus,Faecalibacterium,0.762577694933
Haemophilus,Akkermansia,0.697904827839
Bilophila,Haemophilus,0.544171041542
Bilophila,Veillonella,0.692192247293
Bilophila,Sutterella,0.587654436105
Bilophila,Parabacteroides,0.484078158068
Bilophila,Roseburia,0.544924467608
Bilophila,[Eubacterium],0.435584011216
Bilophila,Prevotella,0.365256327646
Bilophila,Streptococcus,0.566449134978
Bilophila,Dehalobacterium,0.294613061972
Bilophila,Bilophila,0.0
Bilophila,Lachnospira,0.48266492098
Bilophila,Anaerostipes,0.559932864821
Bilophila,[Ruminococcus],0.460821576784
Bilophila,Lachnobacterium,0.427146279028
Bilophila,Oscillospira,0.381375528137
Bilophila,Butyricimonas,0.3582518561
Bilophila,Bacteroides,0.374519756688
Bilophila,Blautia,0.369356619309
Bilophila,Phascolarctobacterium,0.285030617339
Bilophila,Dorea,0.32250157414
Bilophila,Coprococcus,0.416337191907
Bilophila,Butyrivibrio,0.51162199681
Bilophila,Clostridium,0.652127091963
Bilophila,Ruminococcus,0.390940764929
Bilophila,Faecalibacterium,0.521438996981
Bilophila,Akkermansia,0.382848126343
Sutterella,Haemophilus,0.409754620475
Sutterella,Veillonella,0.353952661049
Sutterella,Sutterella,0.0
Sutterella,Parabacteroides,0.600534959573
Sutterella,Roseburia,0.576192095356
Sutterella,[Eubacterium],0.604888840563
Sutterella,Prevotella,0.548861093307
Sutterella,Streptococcus,0.389956131093
Sutterella,Dehalobacterium,0.587786868402
Sutterella,Bilophila,0.587654436105
Sutterella,Lachnospira,0.565904037713
Sutterella,Anaerostipes,0.52821949917
Sutterella,[Ruminococcus],0.48835847882
Sutterella,Lachnobacterium,0.533436645943
Sutterella,Oscillospira,0.665235953716
